3200 6 5313.72
3250 6 5437.38
3300 6 5562.01
3350 6 5687.55
3400 6 5814.05
3450 6 5941.38
3500 6 6069.67
3550 6 6198.83
3600 6 6328.94
3650 6 6459.94
3700 6 6591.82
3750 6 6724.61
3800 6 6858.27
3850 6 6992.43
3900 6 7127.2
3950 6 7262.83
4000 6 7399.32
4050 6 7536.67
4100 6 7674.88
4150 6 7813.93
4200 6 7953.79
4250 6 8094.51
4300 6 8236.04
4350 6 8378.41
4400 6 8521.6
4450 6 8665.62
4500 6 8810.51
4550 6 8956.23
4600 6 9102.74
4650 6 9250.06
4700 6 9398.16
4750 6 9547.09
4800 6 9696.78
4850 6 9847.26
4900 6 9998.56
4950 6 10150.6
5000 6 10303.4
5050 6 10457.1
5100 6 10611.5
5150 6 10766.7
5200 6 10922.6
5250 6 11079.3
5300 6 11236.8
5350 6 11395
5400 6 11554
5450 6 11713.7
5500 6 11874.2
5550 6 12035.4
5600 6 12197.4
5650 6 12360.1
5700 6 12523.5
5750 6 12687.7
5800 6 12852.6
5850 6 13018.2
5900 6 13184.6
5950 6 13351.7
6000 6 13519.4
6050 6 13687.9
6100 6 13857.2
6150 6 14027.1
6200 6 14197.7
6250 6 14369.1
6300 6 14541.1
6350 6 14713.8
6400 6 14887.3
6450 6 15061.4
6500 6 15236.2
6550 6 15411.7
6600 6 15587.9
6650 6 15764.8
6700 6 15942.3
6750 6 16120.5
6800 6 16299.4
6850 6 16479
6900 6 16659.2
6950 6 16840.1
7000 6 17021.7
7050 6 17203.9
7100 6 17386.8
7150 6 17570.3
7200 6 17754.5
7250 6 17939.3
7300 6 18124.8
7350 6 18311
7400 6 18497.7
7450 6 18685.2
7500 6 18873.2
7550 6 19061.8
7600 6 19251.1
7650 6 19441
7700 6 19631.5
7750 6 19822.7
7800 6 20014.5
7850 6 20206.9
7900 6 20399.9
7950 6 20593.5
8000 6 20787.7
8050 6 20982.4
8100 6 21177.6
8150 6 21373.5
8200 6 21569.6
8250 6 21765.8
8300 6 21962.7
8350 6 22160.2
8400 6 22358.2
8450 6 22556.9
8500 6 22756
8550 6 22955.9
8600 6 23156.3
8650 6 23357.2
8700 6 23556.8
8750 6 23756.3
8800 6 23956.3
8850 6 24157
8900 6 24358.2
8950 6 24560
9000 6 24762.3
9050 6 24965.3
9100 6 25168.7
9150 6 25372.8
9200 6 25577.4
9250 6 25782.7
9300 6 25988.5
9350 6 26194.9
9400 6 26401.8
9450 6 26609.3
9500 6 26817.3
9550 6 27026
9600 6 27235.1
9650 6 27444.8
9700 6 27655.3
9750 6 27866.3
9800 6 28077.9
9850 6 28290.1
9900 6 28502.8
9950 6 28716
10000 6 28929.8
10050 6 29144.1
10100 6 29358.9
10150 6 29574.3
10200 6 29790.2
10250 6 30006.6
10300 6 30223.6
10350 6 30441.1
10400 6 30659.1
10450 6 30877.7
10500 6 31096.8
10550 6 31316.5
10600 6 31536.6
10650 6 31757.3
10700 6 31978.5
10750 6 32200.2
10800 6 32422.5
10850 6 32645.2
10900 6 32868.5
10950 6 33092.2
11000 6 33316.5
11050 6 33541.2
11100 6 33766.5
11150 6 33992.3
11200 6 34218.6
11250 6 34445.5
11300 6 34672.8
11350 6 34900.7
11400 6 35129
11450 6 35357.9
11500 6 35587.3
11550 6 35817.1
11600 6 36047.5
